45:25:020101:1481
38:27:010007:469
38:27:010009:1880
38:27:010009:1887
38:27:010009:1889
38:27:010009:1890
38:27:010009:1894
38:27:010009:1897
38:27:010009:1903
38:27:010009:1906
42:25:0107011:1651
42:24:0101038:6220
42:24:0101038:6272
42:00:0000000:33038
42:12:0102015:2831
42:24:0201009:2264
42:30:0228001:219
42:30:0228001:220
42:24:0101002:28287
42:04:0349002:5533
42:24:0101038:6075
42:24:0101002:28408
42:16:0204003:795
42:24:0101038:6305
42:12:0102015:2855
42:09:1729001:237
42:04:0337003:912
42:04:0341001:4370
42:04:0349002:5778
42:24:0101038:6308
42:24:0101038:6143
42:09:2720001:455
42:24:0101038:6165
42:24:0501011:2391
42:00:0000000:32899
42:00:0000000:32929
42:00:0000000:32986
42:00:0000000:32997
42:00:0000000:33019
42:00:0000000:33022
42:00:0000000:33025
42:00:0000000:33030
42:00:0000000:33031
42:00:0000000:33036
42:00:0000000:33039
42:00:0000000:33042
42:00:0000000:33043
42:00:0000000:33044
42:01:0000000:1333
42:01:0102001:302
42:01:0104001:1365
42:01:0104001:1371
42:01:0104001:1373
42:01:0107001:521
42:01:0107001:522
42:01:0107001:635
42:01:0111002:719
42:01:0111004:1225
42:01:0114001:2868
42:01:0114004:1673
42:01:0114005:1242
42:01:0114005:1244
42:01:0114005:1246
42:01:0114005:1247
42:01:0115001:2011
42:01:0117003:238
42:01:0118001:1742
42:01:0118001:1748
42:01:0119001:1056
42:01:0119010:576
46:29:102210:517
46:29:103138:618
46:29:103138:617
46:11:061912:294
46:25:000000:1159
46:29:101039:1407
46:29:102216:3561
46:29:102216:3562
46:29:102216:3722
46:11:111811:18702
46:11:091204:2836
46:30:000015:5071
46:29:102216:3796
46:29:102224:4898
46:29:102256:961
46:11:090701:801
46:17:010107:289
46:30:000028:3411
46:29:101066:452
46:29:101066:442
46:29:101066:398
46:25:140104:236
46:23:010118:194
46:29:102256:921
46:00:000000:25742
46:00:000000:25748
46:00:000000:25757
46:00:000000:25768
46:00:000000:25769
46:00:000000:25772
46:00:000000:25783
46:00:000000:25786
46:00:000000:25787
46:00:000000:25788
46:00:000000:342
46:01:000000:3070
46:01:010102:697
46:01:010203:1047
46:01:010203:1048
46:01:010203:1050
46:01:010401:337
46:01:020201:854
46:01:050102:686
46:01:050401:158
46:01:050401:159
46:01:090202:734
46:01:100201:537
46:01:100201:538
46:01:100201:539
46:01:100201:540
46:01:100502:124
46:01:100502:125
46:01:140103:512
46:01:140103:519
46:01:140103:520
46:01:140305:123
46:01:140305:124
46:01:160203:475
46:01:160205:382
46:01:160206:259
04:03:030514:566
04:06:030203:192
04:01:011201:3446
04:01:010701:549
04:10:020201:1430
04:01:000000:1356
04:03:090801:190
04:11:020123:554
04:01:000000:1354
04:06:050802:1283
04:01:020209:356
04:11:010129:309
04:01:020211:1301
04:01:020211:1300
04:01:000000:1318
04:09:021201:834
04:10:040101:3321
04:10:040101:3319
04:01:030101:1817
04:08:000000:762
04:04:110101:353
04:01:010113:800
04:01:010405:1185
04:01:010405:1278
04:01:010405:1283
04:01:010405:1286
04:01:010406:1482
04:01:010501:1718
04:01:011311:343
04:03:030202:627
04:01:030101:1781
04:03:090401:1723
04:01:030203:1232
04:01:020210:514
04:05:060201:366
04:04:110102:417
04:07:020813:419
04:07:010301:249
04:05:010204:1216
04:05:010302:860
04:05:010401:1216
04:10:030605:742
04:10:030605:743
04:11:000000:2757
04:07:020910:317
04:07:030401:581
04:08:070401:414
04:08:090101:1207
04:08:090601:311
04:09:020601:128
04:11:020270:1759
04:11:010155:1154
04:11:010156:587
04:11:010327:254
04:11:010341:214
04:11:020169:265
04:11:020268:2442
04:07:010701:221
04:05:070201:1782
04:05:070201:1747
17:14:0201008:304
17:18:0105010:1877
17:13:0402001:2423
17:18:0105049:3608
17:18:0105049:3602
17:18:0105049:3611
17:08:1503003:4527
17:08:1503003:4517
17:18:0105025:1053
17:05:1702001:3609
17:18:0105049:3814
17:03:0301001:592
17:18:0105049:3850
17:18:0103004:1260
17:18:0106004:399
17:07:0401002:221
17:08:0203074:322
17:18:0106012:594
17:18:0106002:569
17:05:0301037:350
17:05:0301037:343
17:18:0105061:1969
17:18:0106017:737
17:01:0401079:322
17:09:0401023:1104
17:11:0502052:403
17:08:1503003:4873
17:04:0401013:264
17:05:1001043:642
17:18:0105051:1571
17:05:1006006:618
17:15:0501012:344
17:18:0105030:834
17:18:0106001:981
17:04:0803001:216
17:04:1402004:596
17:05:0401005:216
17:05:0901004:275
17:10:0601041:464
17:12:0601043:829
17:13:0401085:373
17:13:0402001:2292
17:13:0402001:2342
17:15:0401023:604
17:17:0100102:456
17:17:0100096:333
17:18:0102006:1352
17:18:0105010:1867
17:18:0105036:3145
17:18:0105059:1243
17:18:0105059:1253
17:18:0106009:544
17:13:0402001:2344
17:10:0501035:255
17:18:0105060:4895
17:07:0201002:308
17:14:0101028:1004
17:11:0502048:930
17:18:0103001:1330
17:11:0502048:931
30:06:150101:2003
30:01:150211:516
30:09:130501:451
30:00:000000:33285
30:00:000000:33300
30:01:000000:1392
30:01:000000:1414
30:01:030102:2333
30:01:030102:2339
30:01:030102:2348
30:01:030102:2360
30:01:030102:2364
30:01:030102:2365
30:01:050102:1257
30:01:050104:1516
30:01:090201:1812
30:01:150101:3490
30:01:150101:3491
30:01:150102:5283
30:01:150211:517
30:01:150211:523
30:01:150219:309
30:01:150220:244
30:01:150220:250
30:01:150226:153
30:01:150230:3122
30:01:150230:3123
30:01:150232:473
30:01:150235:931
30:01:150235:954
30:01:150235:956
30:01:150235:962
30:01:150301:2765
30:01:150301:2794
30:01:150412:545
30:01:150415:899
30:01:150416:461
30:01:150417:760
30:01:150423:573
30:01:160102:1322
30:01:170201:374
30:01:170201:375
30:01:170201:376
30:01:170201:377
30:02:000000:1044
30:02:010102:216
30:02:040201:624
30:02:060101:9141
30:02:060101:9142
30:02:060102:2461
30:02:060102:2463
30:02:060102:2464
30:02:060102:2465
30:02:060103:2069
30:02:060104:2391
30:02:060104:2410
30:02:060104:2412
30:02:060105:1332
30:02:060105:1362
30:02:060105:1366
29:28:102026:509
29:16:191801:1993
29:22:040727:1265
29:00:000000:106572
29:00:000000:106621
29:00:000000:106622
29:00:000000:106661
29:01:000000:6164
29:01:000000:6171
29:01:030214:246
29:01:060405:668
29:01:080202:234
29:01:080401:410
29:01:080401:413
29:01:080401:418
29:01:090111:197
29:01:090113:253
29:01:090136:160
29:01:120405:287
29:01:120414:195
29:01:120414:197
29:01:120415:548
29:01:120415:550
29:01:120415:551
29:01:120505:719
29:01:120505:720
29:01:120505:721
29:01:120602:195
29:01:120604:143
29:01:120607:542
29:01:120607:562
29:01:120611:365
29:01:120611:366
29:01:120611:375
29:01:120706:232
29:01:120707:144
29:01:120711:161
29:01:120805:219
29:01:120806:235
29:01:120806:241
29:01:120809:337
29:01:120810:280
29:01:120812:452
29:01:120814:866
29:01:120814:867
29:01:140403:366
29:01:140406:570
29:01:140406:594
29:01:140602:365
29:01:140603:1002
29:01:140603:1003
29:01:140603:1005
29:01:140603:1006
29:01:140603:918
29:01:140603:919
29:01:140603:924
29:01:140605:1978
29:01:140605:2007
29:01:140609:1280
29:01:140609:1313
31:16:0116007:852
31:16:0116007:854
31:16:0116007:856
31:16:0116007:855
31:16:0116007:853
31:16:0116007:859
31:16:0116007:858
31:16:0116007:862
31:16:0116007:861
31:10:1103001:2150
31:06:0201012:3851
31:18:0803016:136
31:18:0803016:137
31:18:0803016:138
31:18:0803016:140
31:18:0803016:141
31:18:0803016:142
31:01:1101009:565
31:05:0515001:644
31:05:0207004:1093
31:05:0504005:260
31:15:1107006:231
31:16:0118013:423
31:16:0109007:2224
31:05:0207004:1112
31:16:0208001:567
31:00:0000000:19621
31:00:0000000:19623
31:00:0000000:19624
31:00:0000000:19625
31:00:0000000:19626
31:00:0000000:19636
31:00:0000000:19638
31:01:0000000:1176
31:01:0000000:1177
31:01:0302002:235
31:01:0303006:178
31:01:0303035:243
31:01:0501013:113
31:01:0502004:119
31:01:0502004:120
31:01:0504004:193
31:01:0601002:289
31:01:0601002:290
31:01:0601003:175
31:01:0703003:123
31:01:0801011:160
31:01:1101003:369
31:01:1101019:375
31:01:1101019:376
31:01:1301007:49
31:01:1604001:3672
31:02:0202001:202
31:02:0603006:277
31:02:0605006:119
31:02:0901007:528
31:02:0902002:7
31:02:1001004:176
31:02:1001004:177
31:02:1001036:456
40:07:021501:445
40:26:000085:986
40:26:000245:5616
40:27:020207:2915
40:27:030503:4448
40:27:030503:4450
40:27:030503:4451
40:27:030503:4452
40:27:030503:4456
40:27:030503:7457
40:28:030103:235
40:03:031503:566
40:25:000233:1189
40:26:000029:427
40:25:000206:2825
40:03:045701:271
40:28:040109:296
40:25:000076:366
40:13:020501:4596
40:26:000245:5770
40:22:060401:4899
40:27:030401:8354
40:29:010525:263
40:25:000196:634
40:00:000000:5278
40:00:000000:5288
40:00:000000:5289
40:00:000000:5290
40:00:000000:5291
40:00:000000:5292
40:00:000000:5294
40:00:000000:5297
40:00:000000:5298
40:00:000000:5299
40:00:000000:5301
40:00:000000:5308
40:00:000000:5309
40:00:000000:5310
40:00:000000:5311
40:00:000000:5312
40:00:000000:5738
40:00:000000:5739
40:00:000000:5740
40:01:000000:1556
40:01:030108:131
40:01:030108:132
40:01:030201:162
40:01:030203:429
40:01:030405:217
40:01:030406:446
40:01:030408:1435
40:01:030408:1439
40:01:030408:935
40:01:030409:634
40:01:030412:1184
40:01:030414:1553
40:01:030415:1396
40:01:030416:572
40:01:030416:573
40:01:030416:576
63:09:0102151:7247
63:01:0236012:3871
63:01:0223001:2409
63:24:1303008:783
63:00:0000000:31218
63:01:0918003:4967
63:01:0109004:2659
63:32:0902001:6192
63:06:0307006:767
63:01:0329007:3314
63:01:0814002:1449
63:08:0113053:1681
63:01:0410007:11806
63:01:0234002:3726
63:06:0307006:784
63:01:0329007:3651
63:06:0307006:788
63:06:0307006:766
63:06:0307006:765
63:06:0307006:764
63:06:0307006:768
63:06:0307006:769
63:22:0704008:2954
63:01:0223001:2201
63:32:1603003:4757
63:10:0102029:1414
63:10:0104007:1823
63:09:0102151:7182
63:32:0903003:1020
63:31:1101019:653
63:09:0103035:8473
63:17:0802005:1573
63:26:2203015:1655
63:01:0110004:5202
63:00:0000000:31206
63:00:0000000:31207
63:00:0000000:31232
63:00:0000000:31240
63:00:0000000:31245
63:00:0000000:31265
63:00:0000000:31266
63:00:0000000:31267
63:00:0000000:31268
63:00:0000000:31269
63:00:0000000:31270
63:00:0000000:31271
63:00:0000000:31272
63:00:0000000:31273
63:00:0000000:31274
63:00:0000000:31275
63:00:0000000:31276
63:00:0000000:31277
63:00:0000000:31278
63:00:0000000:31279
63:00:0000000:31281
63:00:0000000:31282
63:01:0000000:35506
63:01:0000000:36674
63:01:0000000:36675
63:01:0000000:36677
52:18:0080266:3334
52:41:0910002:1995
52:16:0030302:3317
52:12:1500261:2918
52:19:0102015:907
52:00:0000000:153971
52:24:0030001:17652
52:24:0030901:4823
52:18:0070336:259
52:18:0060187:617
52:18:0040262:6398
52:19:0303026:1067
52:53:0060308:243
52:18:0040575:3427
52:18:0040575:3636
52:17:0020102:853
52:17:0020102:852
52:26:0030034:4536
52:18:0030323:236
52:18:0010385:300
52:17:0050309:2972
52:15:0030705:409
52:18:0040262:6307
52:20:1400003:1179
52:26:0020009:250
52:25:0010248:322
52:20:1100007:364
52:24:0040001:15113
52:21:0000026:705
52:25:0010503:114
52:24:0040001:15125
52:24:0031104:10019
52:18:0070507:413
52:18:0070507:414
52:47:0600003:1512
52:26:0050035:1398
52:00:0000000:153958
52:00:0000000:153968
52:00:0000000:153974
52:00:0000000:155342
52:00:0000000:155348
52:00:0000000:155349
52:00:0000000:155358
52:00:0000000:155366
52:00:0000000:155404
52:00:0000000:155407
52:00:0000000:155408
52:00:0000000:155417
52:00:0000000:155420
52:00:0000000:155421
52:00:0000000:155424
52:00:0000000:155428
52:00:0000000:155429
52:00:0000000:155432
52:00:0000000:155434
52:00:0000000:155435
52:00:0000000:155440
52:00:0000000:156102
52:00:0000000:156107
52:00:0000000:156108
09:04:0000000:31322
09:10:0000000:6330
09:04:0101012:2031
09:04:0102003:679
09:04:0101232:316
09:04:0101132:297
09:10:0070110:5315
09:10:0070110:5314
09:07:0090101:667
09:02:0090103:829
09:04:0101344:192
09:06:0080102:288
09:04:0101010:782
09:04:0101118:363
09:06:0000000:16291
09:04:0101310:2017
09:04:0101310:2016
09:02:0340103:1222
09:02:0210102:997
09:04:0101154:779
09:04:0101037:691
09:10:0010101:3117
09:07:0110101:2405
09:07:0020501:1381
09:04:0101135:428
09:06:0040314:204
09:06:0050103:951
09:06:0021401:2736
09:02:0210105:974
09:04:0101253:405
09:04:0101297:315
09:04:0101363:3355
09:04:0102003:678
09:07:0150103:313
09:01:0090003:1398
09:01:0130001:304
09:00:0000000:26442
09:10:0070110:5326
09:07:0180102:1190
09:10:0070110:5431
09:06:0080148:157
09:06:0080148:158
09:02:0000000:22010
